2020-09-06T00:00:00,453
2020-09-07T00:00:00,821
2020-09-08T00:00:00,356
2020-09-09T00:00:00,336
2020-09-10T00:00:00,504
2020-09-11T00:00:00,643
2020-09-12T00:00:00,659
2020-09-13T00:00:00,724
2020-09-14T00:00:00,547
2020-09-15T00:00:00,598
2020-09-16T00:00:00,642
2020-09-17T00:00:00,630
2020-09-18T00:00:00,542
2020-09-19T00:00:00,548
2020-09-20T00:00:00,549
2020-09-21T00:00:00,412
2020-09-22T00:00:00,341
2020-09-23T00:00:00,384
2020-09-24T00:00:00,500
2020-09-25T00:00:00,557
2020-09-26T00:00:00,478
2020-09-27T00:00:00,567
2020-09-28T00:00:00,476
2020-09-29T00:00:00,434
2020-09-30T00:00:00,412
2020-10-01T00:00:00,780
2020-10-02T00:00:00,714
2020-10-03T00:00:00,483
2020-10-04T00:00:00,591
2020-10-05T00:00:00,492
2020-10-06T00:00:00,414
2020-10-07T00:00:00,467
2020-10-08T00:00:00,761
2020-10-09T00:00:00,733
2020-10-10T00:00:00,517
2020-10-11T00:00:00,684
2020-10-12T00:00:00,504
2020-10-13T00:00:00,482
2020-10-14T00:00:00,574
2020-10-15T00:00:00,629
2020-10-16T00:00:00,780
2020-10-17T00:00:00,641
2020-10-18T00:00:00,686
2020-10-19T00:00:00,494
2020-10-20T00:00:00,586
2020-10-21T00:00:00,491
